119840
4
808
579
7533
5
37
37
3
3
3
3
3
37
38
27
31
27
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
25
32
34
25
20
3
3
3
3
3
3
3
7
10
14
14
29
38
39
10
12
14
16
23
26
26
42
60
80
93
150
172
185
112
195
249
287
446
564
631
1416
4214
2313
112
199
256
288
456
558
644
113
197
252
294
451
574
639
5
5
6
8
8
9
9
12
4
5
7
9
9
11
13
17
4
5
6
9
10
10
11
14
4
5
6
9
13
16
17
21
5
6
6
10
11
13
13
18
4
6
9
18
27
36
42
57
4
5
7
12
15
18
20
24
7
486
8
363
6
13
14
6
1547
606
700
399
390
627
9
63
10
6
1469
507
2078
783
1575
1837
10
64
15
6
2117
942
2098
889
1583
1805
4
4
4
5
6
7
7
11
3
3
3
4
5
6
6
7
3
3
85
3
11478
39
3
3
1193
705
489
2
390
1099
390
390
106791
2
11
3
3
399
7
10
3
3
3
341
384
4
119792
119792
3
4
21
4
596
625
613
4
46
639
3
15850
657
123
4
14
3
4
5
6
6
6
5
10
92
92
22
52
10
6
11
7
23
51
5
6
61
47
9
6
44
5
759
731
59
5
5
5
9
620
179
5
620
9
7
5
5
5
677
4525
6
5
5
35835
20
26795
34383
33022
27539
551
583
593
615
191
614
10
5
5
5
676
4398
6
5
34493
20
25684
32680
31368
26412
557
591
587
552
367
535
11
5
5
5
678
3833
28605
20
20705
25323
563
581
592
2683
5
19265
531
52
9
4
5
5
5
5
11
10
9
6
6
6
9
9
11
14
17
25
190
4
26
19210
29
619
587
254
3029
465
6
7
8
10
11
16
6
7
8
8
9
14
5
5
23
6
7
9
11
12
19
5
8
4
5
6
6
6
6
10
6
6
504
1536
128
79
37
107
46
89
9
7
9
9
10
14
50
40
89
36
15
19
21
28
37
27
89
17
11
14
13
17
26
10602
1905
3458
90
5
7390
3674
337
5354
816
2536
17
5
3158
1468
25
15
31
11
20
28
17
11
14
27
8
9
16
13
6
9
107
27
13
11
9
8
6
7
9
38
89
12
11
18
20
24
34
12
14
10
10
10
10
10
12
9
11
132
568
24
16
10
8
9
10
11
19
10
5
5
5
26
8
7
14
19
24
26
9
159
114
258
203
54
18
9
6
6
6
6
8
5
5
5
4
5
18
29
22
21
34
45
29
13
24
88
56778
13423
70643
6007
209
26
13
10
10
215
127
91
77
332
91
87
87
89
88
86
181
73
13
12
19
4
5
21
15
86
6473
41
171
222
1291
1209
961
237
361
117
44
34
9503
2920
13911
3070
476
732
127
51
108
107
108
69
60
544
420
902
2472
849
217
232
21
54
28
15
2441
3212
15560
3512
474
745
545
887
126
49
69
49
18
34
15
17
61
19
34
16
39
5951
4983
3726
2887
120
92
88
87
85
33
13
8
7
695
396
743
185
179
47
19
32630
27920
2135
1598
32095
1692
1352
2719
609
79
30
31226
17942
459
95
23
11
9
11
9
9
3042
2160
3045
2157
3131
1567
1741
1355
3279
66
17
259
330
